survived,tag_id,juv_datetime,juv_date,year,julian,species,run,rear_type,file_id,rel_site,rel_huc,rel_rkm,length,rel_date,esu_type,tag_year,migr_year,brood_year,salt_yrs,ad_bon_date,ad_bon_proj,ad_lgr_date,ad_lgr_proj,ad_other_date,ad_other_proj,rel_basin,rel_subbasin,trans_dam,exclude
0,3D9.1C2D9E0015,2012-02-14 18:45:56,2012-02-14,2012,45,1,2,U,BGK11229.RI1,RI2BYP,17020010,730,92,2011-08-17,UC_Ch23,2011,2011,NA,NA,NA,NA,NA,NA,NA,NA,UpColumbia,Columbia,NA,NA
0,3D9.1C2D45A113,2012-02-14 22:22:47,2012-02-14,2012,45,1,2,W,FWE11209.HB4,ENTIAR,17020010,778.002,66,2011-07-28,UC_Ch23,2011,2011,NA,NA,NA,NA,NA,NA,NA,NA,UpColumbia,Entiat,NA,NA
0,3D9.1C2DD355F1,2012-04-14 17:29:15,2012-04-14,2012,105,1,2,H,BDL12058.C11,CROOKR,17060305,522.224.120.094.001,NA,2012-03-26,Not_listed,2012,2012,2010,NA,NA,NA,NA,NA,NA,NA,Snake,Clearwater,NA,NA
0,3D9.1C2DBD13DB,2012-04-16 15:14:36,2012-04-16,2012,107,1,2,H,BDL12054.C43,CROOKR,17060305,522.224.120.094.001,NA,2012-03-26,Not_listed,2012,2012,2010,NA,NA,NA,NA,NA,NA,NA,Snake,Clearwater,NA,NA
0,3D9.1C2DBF3389,2012-04-19 13:57:39,2012-04-19,2012,110,1,2,H,BDL12054.C23,CROOKR,17060305,522.224.120.094.001,NA,2012-03-26,Not_listed,2012,2012,2010,NA,NA,NA,NA,NA,NA,NA,Snake,Clearwater,NA,NA
0,3D9.1C2DCE7F8F,2012-04-20 12:49:57,2012-04-20,2012,111,1,2,H,IPC12075.P12,PAHP,17060202,522.303.489.011,NA,2012-04-01,SR_Ch1,2012,2012,2010,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1C2DCE55D4,2012-04-20 14:20:51,2012-04-20,2012,111,1,2,H,IPC12076.P11,PAHP,17060202,522.303.489.011,NA,2012-04-01,SR_Ch1,2012,2012,2010,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1C2DCF5304,2012-04-20 18:38:08,2012-04-20,2012,111,1,2,H,IPC12075.P12,PAHP,17060202,522.303.489.011,NA,2012-04-01,SR_Ch1,2012,2012,2010,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1C2DD6E491,2012-04-20 19:55:54,2012-04-20,2012,111,1,2,H,BDL12058.C31,CROOKR,17060305,522.224.120.094.001,NA,2012-03-26,Not_listed,2012,2012,2010,NA,NA,NA,NA,NA,NA,NA,Snake,Clearwater,NA,NA
0,3D9.1C2DCDF94B,2012-04-20 22:51:21,2012-04-20,2012,111,1,2,H,IPC12075.P31,PAHP,17060202,522.303.489.011,NA,2012-04-01,SR_Ch1,2012,2012,2010,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1C2DCE41D1,2012-04-20 23:12:37,2012-04-20,2012,111,1,2,H,IPC12075.P11,PAHP,17060202,522.303.489.011,NA,2012-04-01,SR_Ch1,2012,2012,2010,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1C2DCE876A,2012-04-21 19:04:03,2012-04-21,2012,112,1,2,H,IPC12075.P11,PAHP,17060202,522.303.489.011,NA,2012-04-01,SR_Ch1,2012,2012,2010,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1C2DD375AE,2012-04-22 03:57:58,2012-04-22,2012,113,1,2,H,IPC12075.P12,PAHP,17060202,522.303.489.011,NA,2012-04-01,SR_Ch1,2012,2012,2010,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
