survived,tag_id,juv_datetime,juv_date,year,julian,species,run,rear_type,file_id,rel_site,rel_huc,rel_rkm,length,rel_date,esu_type,tag_year,migr_year,brood_year,salt_yrs,ad_bon_date,ad_bon_proj,ad_lgr_date,ad_lgr_proj,ad_other_date,ad_other_proj,rel_basin,rel_subbasin,trans_dam,exclude
0,3D9.1C2D4181F9,2011-02-17 19:36:49,2011-02-17,2011,48,1,2,U,BGK10214.RI1,RI2BYP,17020010,730,82,2010-08-02,UC_Ch23,2010,2010,NA,NA,NA,NA,NA,NA,NA,NA,UpColumbia,Columbia,NA,NA
0,3D9.1C2DD00B5B,2011-04-18 15:15:50,2011-04-18,2011,108,1,2,H,IPC11074.P31,PAHP,17060202,522.303.489.011,NA,2011-04-01,SR_Ch1,2011,2011,2009,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1C2D76FCA0,2011-04-18 19:47:24,2011-04-18,2011,108,1,2,H,BDL11059.C42,CROOKR,17060305,522.224.120.094.001,NA,2011-03-28,Not_listed,2011,2011,2009,NA,NA,NA,NA,NA,NA,NA,Snake,Clearwater,NA,NA
0,3D9.1C2D7B7F51,2011-04-20 05:57:18,2011-04-20,2011,110,1,2,W,BDM10289.NT1,IMNTRP,17060102,522.308.007,86,2010-10-16,SR_Ch1,2010,2011,2008,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1C2DCD4EB3,2011-04-22 20:45:30,2011-04-22,2011,112,1,2,H,IPC11075.P31,PAHP,17060202,522.303.489.011,NA,2011-04-01,SR_Ch1,2011,2011,2009,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1C2DCBDB4B,2011-04-23 03:58:47,2011-04-23,2011,113,1,2,W,BDM11089.NT1,IMNTRP,17060102,522.308.007,103,2011-03-30,SR_Ch1,2011,2011,NA,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1C2D9177B4,2011-04-23 04:56:24,2011-04-23,2011,113,1,2,H,BDL11059.C22,CROOKR,17060305,522.224.120.094.001,NA,2011-03-28,Not_listed,2011,2011,2009,NA,NA,NA,NA,NA,NA,NA,Snake,Clearwater,NA,NA
0,3D9.1BF27DF854,2011-04-23 17:30:43,2011-04-23,2011,113,1,2,W,BDM10320.NT1,IMNTRP,17060102,522.308.007,108,2010-11-16,SR_Ch1,2010,2011,2008,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1C2DCFBAE7,2011-04-23 22:55:27,2011-04-23,2011,113,1,2,H,IPC11074.P11,PAHP,17060202,522.303.489.011,NA,2011-04-01,SR_Ch1,2011,2011,2009,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1C2DCFCAE9,2011-04-24 01:16:01,2011-04-24,2011,114,1,2,H,IPC11074.P11,PAHP,17060202,522.303.489.011,NA,2011-04-01,SR_Ch1,2011,2011,2009,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1C2DCFF38E,2011-04-24 13:01:41,2011-04-24,2011,114,1,2,H,IPC11074.P21,PAHP,17060202,522.303.489.011,NA,2011-04-01,SR_Ch1,2011,2011,2009,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1C2DD01EB9,2011-04-24 13:50:44,2011-04-24,2011,114,1,2,H,IPC11074.P11,PAHP,17060202,522.303.489.011,NA,2011-04-01,SR_Ch1,2011,2011,2009,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1BF27EB65B,2011-04-24 19:13:57,2011-04-24,2011,114,1,2,W,BDM10315.NT1,IMNTRP,17060102,522.308.007,96,2010-11-11,SR_Ch1,2010,2011,2008,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1BF27E4499,2011-04-24 19:18:19,2011-04-24,2011,114,1,2,W,BDM10354.NT1,IMNTRP,17060102,522.308.007,105,2010-12-20,SR_Ch1,2010,2011,2008,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1C2DCD1927,2011-04-24 20:09:35,2011-04-24,2011,114,1,2,H,IPC11075.P11,PAHP,17060202,522.303.489.011,NA,2011-04-01,SR_Ch1,2011,2011,2009,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1C2DCFF124,2011-04-25 07:32:19,2011-04-25,2011,115,1,2,H,IPC11074.P31,PAHP,17060202,522.303.489.011,NA,2011-04-01,SR_Ch1,2011,2011,2009,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1C2D820F59,2011-04-25 10:20:03,2011-04-25,2011,115,1,2,H,BDL11060.C21,CROOKR,17060305,522.224.120.094.001,NA,2011-03-28,Not_listed,2011,2011,2009,NA,NA,NA,NA,NA,NA,NA,Snake,Clearwater,NA,NA
0,3D9.1C2DD02389,2011-04-25 10:44:19,2011-04-25,2011,115,1,2,H,IPC11074.P21,PAHP,17060202,522.303.489.011,NA,2011-04-01,SR_Ch1,2011,2011,2009,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1BF27EA1BA,2011-04-25 14:02:15,2011-04-25,2011,115,1,2,W,BDM10352.NT1,IMNTRP,17060102,522.308.007,100,2010-12-18,SR_Ch1,2010,2011,2008,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1C2DD02212,2011-04-25 15:03:18,2011-04-25,2011,115,1,2,H,IPC11074.P21,PAHP,17060202,522.303.489.011,NA,2011-04-01,SR_Ch1,2011,2011,2009,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1C2D7748DB,2011-04-25 16:42:17,2011-04-25,2011,115,1,2,H,BDL11060.C31,CROOKR,17060305,522.224.120.094.001,NA,2011-03-28,Not_listed,2011,2011,2009,NA,NA,NA,NA,NA,NA,NA,Snake,Clearwater,NA,NA
0,3D9.1C2DCD1C51,2011-04-25 17:49:52,2011-04-25,2011,115,1,2,H,IPC11075.P21,PAHP,17060202,522.303.489.011,NA,2011-04-01,SR_Ch1,2011,2011,2009,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1C2DCCFA75,2011-04-25 18:22:43,2011-04-25,2011,115,1,2,H,IPC11075.P11,PAHP,17060202,522.303.489.011,NA,2011-04-01,SR_Ch1,2011,2011,2009,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1C2DC82B0D,2011-04-25 18:29:15,2011-04-25,2011,115,1,2,H,IPC11074.P11,PAHP,17060202,522.303.489.011,NA,2011-04-01,SR_Ch1,2011,2011,2009,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1C2DCE074B,2011-04-25 20:00:11,2011-04-25,2011,115,1,2,H,IPC11075.P31,PAHP,17060202,522.303.489.011,NA,2011-04-01,SR_Ch1,2011,2011,2009,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1C2DCFE8F0,2011-04-25 20:16:00,2011-04-25,2011,115,1,2,H,IPC11074.P11,PAHP,17060202,522.303.489.011,NA,2011-04-01,SR_Ch1,2011,2011,2009,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
