survived,tag_id,juv_datetime,juv_date,year,julian,species,run,rear_type,file_id,rel_site,rel_huc,rel_rkm,length,rel_date,esu_type,tag_year,migr_year,brood_year,salt_yrs,ad_bon_date,ad_bon_proj,ad_lgr_date,ad_lgr_proj,ad_other_date,ad_other_proj,rel_basin,rel_subbasin,trans_dam,exclude
0,3D9.1BF0F33811,2002-03-27 22:19:03,2002-03-27,2002,86,3,2,W,JLV00252.JCT,JOHTRP,17060208,522.303.215.060.024.007,161,2000-09-08,SR_Sthd,2000,2001,1999,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1BF1258569,2002-04-02 07:00:17,2002-04-02,2002,92,3,2,W,GES01086.M01,MEACHC,17070103,465.127.004,120,2001-03-28,MC_Sthd,2001,2001,NA,NA,NA,NA,NA,NA,NA,NA,BelowConf,Umatilla,NA,NA
0,3D9.1BF11F8682,2002-04-05 20:11:48,2002-04-05,2002,95,3,2,W,WDM01128.TL2,LGRRRR,17060107,522.173,196,2001-05-09,SR_Sthd,2001,2001,NA,NA,NA,NA,NA,NA,NA,NA,Snake,Snake,NA,NA
0,3D9.1BF159DBCA,2002-04-05 21:33:54,2002-04-05,2002,95,3,2,W,SMF02080.T05,TMFTAL,17070103,465.005,222,2002-03-21,MC_Sthd,2002,2002,NA,NA,NA,NA,NA,NA,NA,NA,BelowConf,Umatilla,NA,NA
0,3D9.1BF0E3A33B,2002-04-06 20:23:26,2002-04-06,2002,96,3,2,W,WDM01132.TL2,LGRRRR,17060107,522.173,189,2001-05-13,SR_Sthd,2001,2001,NA,NA,NA,NA,NA,NA,NA,NA,Snake,Snake,NA,NA
0,3D9.1BF11BC4DA,2002-04-07 19:46:59,2002-04-07,2002,97,3,2,H,JAH01129.NT1,IMNTRP,17060102,522.308.007,218,2001-05-09,SR_Sthd,2001,2001,1999,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1BF11B0847,2002-04-07 20:11:44,2002-04-07,2002,97,3,2,W,WDM01127.TL1,LGRTAL,17060107,522.173,168,2001-05-09,SR_Sthd,2001,2001,NA,NA,NA,NA,NA,NA,NA,NA,Snake,Snake,NA,NA
0,3D9.1BF15907D7,2002-04-07 23:46:14,2002-04-07,2002,97,3,2,W,SMF02068.T00,TMFTAL,17070103,465.005,NA,2002-03-09,MC_Sthd,2002,2002,NA,NA,NA,NA,NA,NA,NA,NA,BelowConf,Umatilla,NA,NA
0,3D9.1BF100D85D,2002-04-08 02:43:35,2002-04-08,2002,98,3,2,H,MPF01151.042,CLWR,17060306,522.224.042,200,2001-05-31,Not_listed,2001,2001,NA,NA,NA,NA,NA,NA,NA,NA,Snake,Clearwater,NA,NA
0,3D9.1BF1590C58,2002-04-08 03:09:30,2002-04-08,2002,98,3,2,W,SMF02083.T06,TMFTAL,17070103,465.005,163,2002-03-24,MC_Sthd,2002,2002,NA,NA,NA,NA,NA,NA,NA,NA,BelowConf,Umatilla,NA,NA
0,3D9.1BF0F42832,2002-04-09 01:22:30,2002-04-09,2002,99,3,2,H,RIS01131.LRB,RIS,17020010,730,259,2001-05-11,Not_listed,2001,2001,NA,NA,NA,NA,NA,NA,NA,NA,UpColumbia,Columbia,NA,NA
0,3D9.1BF11B0C3E,2002-04-11 16:11:36,2002-04-11,2002,101,3,2,H,WDM01118.TL1,LGRTAL,17060107,522.173,205,2001-04-29,Not_listed,2001,2001,NA,NA,NA,NA,NA,NA,NA,NA,Snake,Snake,NA,NA
