survived,tag_id,juv_datetime,juv_date,year,julian,species,run,rear_type,file_id,rel_site,rel_huc,rel_rkm,length,rel_date,esu_type,tag_year,migr_year,brood_year,salt_yrs,ad_bon_date,ad_bon_proj,ad_lgr_date,ad_lgr_proj,ad_other_date,ad_other_proj,rel_basin,rel_subbasin,trans_dam,exclude
0,3D9.1BF203D9E1,2006-04-20 12:37:12,2006-04-20,2006,110,1,2,W,JLV05306.NT1,IMNTRP,17060102,522.308.007,106,2005-11-02,SR_Ch1,2005,2006,2004,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1BF1A88B71,2006-04-22 00:24:07,2006-04-22,2006,112,1,2,W,KAA04256.SFT,SFSTRP,17060208,522.303.215.115,64,2004-09-12,SR_Ch1,2004,2005,2003,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1BF203BDEC,2006-04-23 02:33:39,2006-04-23,2006,113,1,2,W,JLV05306.NT1,IMNTRP,17060102,522.308.007,88,2005-11-02,SR_Ch1,2005,2006,2004,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1BF2568C1C,2006-04-23 21:19:00,2006-04-23,2006,113,1,2,H,LRB06044.M51,KNOXB,17060208,522.303.215.112,133,2006-03-21,SR_Ch1,2006,2006,2004,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1BF25C8A1F,2006-04-24 23:11:41,2006-04-24,2006,114,1,2,H,LRB06045.M52,KNOXB,17060208,522.303.215.112,NA,2006-03-21,SR_Ch1,2006,2006,2004,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1BF25CD0CA,2006-04-25 21:05:12,2006-04-25,2006,115,1,2,H,LRB06046.M51,KNOXB,17060208,522.303.215.118,NA,2006-03-21,SR_Ch1,2006,2006,2004,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1BF2563997,2006-04-26 08:07:59,2006-04-26,2006,116,1,2,H,LRB06045.M21,KNOXB,17060208,522.303.215.118,NA,2006-03-21,SR_Ch1,2006,2006,2004,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1BF203D59E,2006-04-26 20:21:17,2006-04-26,2006,116,1,2,W,JLV05277.NT1,IMNTRP,17060102,522.308.007,75,2005-10-04,SR_Ch1,2005,2006,2004,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1BF1F9054D,2006-04-27 14:45:47,2006-04-27,2006,117,1,2,W,AAB05276.ST1,SECTRP,17060208,522.303.215.059.007,71,2005-10-03,SR_Ch1,2005,2006,NA,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1BF243D3B1,2006-04-27 16:23:03,2006-04-27,2006,117,1,2,W,JLV06085.NT1,IMNTRP,17060102,522.308.007,102,2006-03-27,SR_Ch1,2006,2006,2004,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1BF203D95F,2006-04-27 17:55:45,2006-04-27,2006,117,1,2,W,JLV05285.NT1,IMNTRP,17060102,522.308.007,86,2005-10-12,SR_Ch1,2005,2006,2004,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1BF2439863,2006-04-27 20:10:00,2006-04-27,2006,117,1,2,W,JLV06087.NT1,IMNTRP,17060102,522.308.007,104,2006-03-28,SR_Ch1,2006,2006,2004,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1BF1CABB44,2006-04-27 20:23:01,2006-04-27,2006,117,1,2,W,DAV05288.PAH,PAHTRP,17060202,522.303.489.002,96,2005-10-15,SR_Ch1,2005,2005,NA,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1BF2295E21,2006-04-27 23:37:01,2006-04-27,2006,117,1,2,W,JNL05198.LCT,LAKEC,17060208,522.303.215.059.045.001,60,2005-07-17,SR_Ch1,2005,2006,NA,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1BF2431A3B,2006-04-28 06:35:44,2006-04-28,2006,118,1,2,W,JLV06094.NT1,IMNTRP,17060102,522.308.007,105,2006-04-04,SR_Ch1,2006,2006,2004,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1BF204156C,2006-04-28 11:01:41,2006-04-28,2006,118,1,2,W,JLV05306.NT1,IMNTRP,17060102,522.308.007,90,2005-11-02,SR_Ch1,2005,2006,2004,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1BF255FD36,2006-04-28 13:26:36,2006-04-28,2006,118,1,2,H,LRB06045.M52,KNOXB,17060208,522.303.215.112,NA,2006-03-21,SR_Ch1,2006,2006,2004,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1BF25C6BE0,2006-04-28 13:30:14,2006-04-28,2006,118,1,2,H,LRB06045.M52,KNOXB,17060208,522.303.215.112,NA,2006-03-21,SR_Ch1,2006,2006,2004,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1BF1F8A86A,2006-04-28 17:25:31,2006-04-28,2006,118,1,2,W,AAB05264.ST1,SECTRP,17060208,522.303.215.059.007,76,2005-09-21,SR_Ch1,2005,2006,NA,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1BF2563C57,2006-04-28 19:08:16,2006-04-28,2006,118,1,2,H,LRB06045.M21,KNOXB,17060208,522.303.215.118,NA,2006-03-21,SR_Ch1,2006,2006,2004,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
1,3D9.1BF2566949,2006-04-28 20:21:49,2006-04-28,2006,118,1,2,H,LRB06044.M21,KNOXB,17060208,522.303.215.112,NA,2006-03-21,SR_Ch1,2006,2006,2004,0,2006-07-05,B2A,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1BF256A61A,2006-04-29 03:15:04,2006-04-29,2006,119,1,2,H,LRB06044.M51,KNOXB,17060208,522.303.215.112,129,2006-03-21,SR_Ch1,2006,2006,2004,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1BF1F76650,2006-04-29 04:19:57,2006-04-29,2006,119,1,2,W,AAB05228.ST1,SECTRP,17060208,522.303.215.059.007,63,2005-08-16,SR_Ch1,2005,2006,NA,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1BF25C2725,2006-04-29 04:53:18,2006-04-29,2006,119,1,2,H,LRB06045.M21,KNOXB,17060208,522.303.215.118,NA,2006-03-21,SR_Ch1,2006,2006,2004,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1BF22BA9CF,2006-04-29 12:09:21,2006-04-29,2006,119,1,2,W,JNL05264.LCT,LAKEC,17060208,522.303.215.059.045.001,81,2005-09-21,SR_Ch1,2005,2006,NA,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1BF2561808,2006-04-29 13:12:08,2006-04-29,2006,119,1,2,H,LRB06045.M11,KNOXB,17060208,522.303.215.112,NA,2006-03-21,SR_Ch1,2006,2006,2004,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1BF25CC309,2006-04-29 15:30:53,2006-04-29,2006,119,1,2,H,LRB06046.M21,KNOXB,17060208,522.303.215.118,NA,2006-03-21,SR_Ch1,2006,2006,2004,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1BF229A834,2006-04-29 15:44:39,2006-04-29,2006,119,1,2,W,JNL05179.SRT,SECESR,17060208,522.303.215.059.030,88,2005-06-28,SR_Ch1,2005,2005,NA,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1BF204014C,2006-04-29 15:50:32,2006-04-29,2006,119,1,2,W,JLV05304.NT1,IMNTRP,17060102,522.308.007,99,2005-10-31,SR_Ch1,2005,2006,2004,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1BF243C1D0,2006-04-29 17:08:10,2006-04-29,2006,119,1,2,W,JLV06084.NT2,IMNTRP,17060102,522.308.007,103,2006-03-26,SR_Ch1,2006,2006,2004,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1BF203D978,2006-04-29 17:09:35,2006-04-29,2006,119,1,2,W,JLV05292.NT1,IMNTRP,17060102,522.308.007,81,2005-10-19,SR_Ch1,2005,2006,2004,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1BF1D72F93,2006-04-29 23:18:05,2006-04-29,2006,119,1,2,W,KAA05294.SFT,SFSTRP,17060208,522.303.215.115,76,2005-10-21,SR_Ch1,2005,2006,2004,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
1,3D9.1BF25C55D2,2006-04-30 04:17:55,2006-04-30,2006,120,1,2,H,LRB06045.M41,KNOXB,17060208,522.303.215.112,NA,2006-03-21,SR_Ch1,2006,2006,2004,0,2006-07-09,B2A,NA,NA,2006-07-17,other IHA 522.016,Snake,Salmon,NA,NA
0,3D9.1BF20427EA,2006-04-30 10:46:57,2006-04-30,2006,120,1,2,W,JLV05283.NT1,IMNTRP,17060102,522.308.007,75,2005-10-10,SR_Ch1,2005,2006,2004,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1BF1A8BFFE,2006-04-30 11:40:34,2006-04-30,2006,120,1,2,W,DAV05297.PAH,PAHTRP,17060202,522.303.489.002,100,2005-10-24,SR_Ch1,2005,2005,NA,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1BF25CE119,2006-04-30 13:04:33,2006-04-30,2006,120,1,2,H,LRB06046.M21,KNOXB,17060208,522.303.215.118,NA,2006-03-21,SR_Ch1,2006,2006,2004,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
