survived,tag_id,juv_datetime,juv_date,year,julian,species,run,rear_type,file_id,rel_site,rel_huc,rel_rkm,length,rel_date,esu_type,tag_year,migr_year,brood_year,salt_yrs,ad_bon_date,ad_bon_proj,ad_lgr_date,ad_lgr_proj,ad_other_date,ad_other_proj,rel_basin,rel_subbasin,trans_dam,exclude
0,3D9.1C2D2FAD8C,2011-02-11 02:01:30,2011-02-11,2011,42,3,2,H,MJB09278.SK1,KLICKR,17070106,290.052,136,2010-04-15,Not_listed,2009,2010,2008,NA,NA,NA,NA,NA,NA,NA,BelowConf,Klickitat,NA,NA
0,3D9.1C2D892124,2011-04-05 05:27:41,2011-04-05,2011,95,3,2,W,RLW11012.GC3,WALLAR,17070102,509.050,187,2011-01-12,MC_Sthd,2011,2011,NA,NA,NA,NA,NA,NA,NA,NA,BelowConf,Walla Walla,NA,NA
0,3D9.1C2D0D26E5,2011-04-07 07:46:18,2011-04-07,2011,97,3,2,W,KCM10138.001,ASOTIC,17060103,522.234.012,151,2010-05-18,SR_Sthd,2010,2010,NA,NA,NA,NA,NA,NA,NA,NA,Snake,Asotin,NA,NA
0,3D9.1C2C4D4CD6,2011-04-08 00:54:00,2011-04-08,2011,98,3,2,H,HLB11003.B75,CLEARC,17060304,522.224.120.004,NA,2011-03-21,SR_Sthd,2011,2011,2010,NA,NA,NA,NA,NA,NA,NA,Snake,Clearwater,NA,NA
0,3D9.1C2C4DBC41,2011-04-08 07:14:54,2011-04-08,2011,98,3,2,H,HLB11012.B14,CLEARC,17060304,522.224.120.004,NA,2011-03-24,SR_Sthd,2011,2011,2010,NA,NA,NA,NA,NA,NA,NA,Snake,Clearwater,NA,NA
0,3D9.1C2D74C643,2011-04-08 07:38:02,2011-04-08,2011,98,3,2,W,MLS11066.SMT,TUCR,17060107,522.100.003,172,2011-03-17,SR_Sthd,2011,2011,NA,NA,NA,NA,NA,NA,NA,NA,SnakeBlwLWG,Tucannon,NA,NA
0,3D9.1C2D320047,2011-04-08 13:51:35,2011-04-08,2011,98,3,2,W,JTH11090.T01,TMFTAL,17070103,465.005,202,2011-04-01,MC_Sthd,2011,2011,NA,NA,NA,NA,NA,NA,NA,NA,BelowConf,Umatilla,NA,NA
0,3D9.1C2C4D3695,2011-04-08 13:53:49,2011-04-08,2011,98,3,2,H,HLB11003.B77,CLWRSF,17060305,522.224.120,NA,2011-03-21,SR_Sthd,2011,2011,2010,NA,NA,NA,NA,NA,NA,NA,Snake,Clearwater,NA,NA
0,3D9.1C2D8692DA,2011-04-08 18:41:38,2011-04-08,2011,98,3,2,W,OTD11093.BO2,BAKEOC,17070306,328.083.001,172,2011-04-03,MC_Sthd,2011,2011,NA,NA,NA,NA,NA,NA,NA,NA,BelowConf,Deschutes,NA,NA
1,3D9.1C2D6728B1,2011-04-08 19:40:43,2011-04-08,2011,98,3,2,H,BCJ09348.T23,BCANF,17060105,522.271.131.018.001,128,2010-04-27,Not_listed,2009,2010,2009,1,2012-07-26,B2A,2012-08-31,GRA,2012-08-06,other IHA 522.016,Snake,Grande Ronde,NA,NA
1,3D9.1C2D7DB365,2011-04-08 23:05:23,2011-04-08,2011,98,3,2,H,HLB11012.B14,CLEARC,17060304,522.224.120.004,NA,2011-03-24,SR_Sthd,2011,2011,2010,2,2013-09-07,B2A,NA,NA,NA,NA,Snake,Clearwater,NA,NA
0,3D9.1C2C4D2A94,2011-04-09 05:09:50,2011-04-09,2011,99,3,2,H,HLB11003.B77,CLWRSF,17060305,522.224.120,NA,2011-03-21,SR_Sthd,2011,2011,2010,NA,NA,NA,NA,NA,NA,NA,Snake,Clearwater,NA,NA
0,3D9.1C2C4CDE71,2011-04-09 06:07:40,2011-04-09,2011,99,3,2,H,HLB11003.B75,CLEARC,17060304,522.224.120.004,NA,2011-03-21,SR_Sthd,2011,2011,2010,NA,NA,NA,NA,NA,NA,NA,Snake,Clearwater,NA,NA
0,3D9.1C2C4D5050,2011-04-09 07:30:28,2011-04-09,2011,99,3,2,H,HLB11003.B75,CLEARC,17060304,522.224.120.004,NA,2011-03-21,SR_Sthd,2011,2011,2010,NA,NA,NA,NA,NA,NA,NA,Snake,Clearwater,NA,NA
1,3D9.1C2D83B488,2011-04-09 07:54:46,2011-04-09,2011,99,3,2,H,HLB11003.B75,CLEARC,17060304,522.224.120.004,NA,2011-03-21,SR_Sthd,2011,2011,2010,2,2013-09-24,B2A,2013-10-07,GRA,2013-10-03,other IHA 522.016,Snake,Clearwater,NA,NA
0,3D9.1C2D823156,2011-04-09 08:42:09,2011-04-09,2011,99,3,2,H,HLB11012.B12,CLWRSF,17060305,522.224.120,NA,2011-03-24,SR_Sthd,2011,2011,2010,NA,NA,NA,NA,NA,NA,NA,Snake,Clearwater,NA,NA
0,3D9.1C2D7A94E5,2011-04-09 08:46:57,2011-04-09,2011,99,3,2,H,HLB11003.B77,CLWRSF,17060305,522.224.120,NA,2011-03-21,SR_Sthd,2011,2011,2010,NA,NA,NA,NA,NA,NA,NA,Snake,Clearwater,NA,NA
0,3D9.1C2D891083,2011-04-09 10:01:56,2011-04-09,2011,99,3,2,W,RLW10322.GC2,WALLAR,17070102,509.050,138,2010-11-18,MC_Sthd,2010,2011,NA,NA,NA,NA,NA,NA,NA,NA,BelowConf,Walla Walla,NA,NA
0,3D9.1C2D86294B,2011-04-09 11:53:58,2011-04-09,2011,99,3,2,H,HLB11012.B12,CLWRSF,17060305,522.224.120,NA,2011-03-24,SR_Sthd,2011,2011,2010,NA,NA,NA,NA,NA,NA,NA,Snake,Clearwater,NA,NA
0,3D9.1C2D87E75D,2011-04-09 23:05:10,2011-04-09,2011,99,3,2,W,RLW11006.GC2,WALLAR,17070102,509.050,148,2011-01-06,MC_Sthd,2011,2011,NA,NA,NA,NA,NA,NA,NA,NA,BelowConf,Walla Walla,NA,NA
0,3D9.1C2D7DFF4B,2011-04-10 00:24:25,2011-04-10,2011,100,3,2,H,SMP11004.B81,DWORMS,17060306,522.224.065,182,2011-03-28,SR_Sthd,2011,2011,2010,NA,NA,NA,NA,NA,NA,NA,Snake,Clearwater,NA,NA
0,3D9.1C2DCC7568,2011-04-10 02:47:21,2011-04-10,2011,100,3,2,W,BDM11084.NT1,IMNTRP,17060102,522.308.007,214,2011-03-25,SR_Sthd,2011,2011,NA,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1C2D7512FC,2011-04-10 03:00:33,2011-04-10,2011,100,3,2,W,MLS11066.SMT,TUCR,17060107,522.100.003,155,2011-03-17,SR_Sthd,2011,2011,NA,NA,NA,NA,NA,NA,NA,NA,SnakeBlwLWG,Tucannon,NA,NA
0,3D9.1C2C4E1D13,2011-04-10 06:35:18,2011-04-10,2011,100,3,2,H,HLB11004.B81,DWORMS,17060306,522.224.065,NA,2011-03-28,SR_Sthd,2011,2011,2010,NA,NA,NA,NA,NA,NA,NA,Snake,Clearwater,NA,NA
0,3D9.1C2C4E0659,2011-04-10 10:05:08,2011-04-10,2011,100,3,2,H,HLB11004.B81,DWORMS,17060306,522.224.065,NA,2011-03-28,SR_Sthd,2011,2011,2010,NA,NA,NA,NA,NA,NA,NA,Snake,Clearwater,NA,NA
0,3D9.1C2D7B9A32,2011-04-10 12:21:09,2011-04-10,2011,100,3,2,H,HLB11004.B81,DWORMS,17060306,522.224.065,NA,2011-03-28,SR_Sthd,2011,2011,2010,NA,NA,NA,NA,NA,NA,NA,Snake,Clearwater,NA,NA
1,3D9.1C2D8866C7,2011-04-10 13:36:17,2011-04-10,2011,100,3,2,H,HLB11012.B14,CLEARC,17060304,522.224.120.004,NA,2011-03-24,SR_Sthd,2011,2011,2010,2,2013-09-16,B2A,2013-10-07,GRA,2013-10-01,other IHA 522.016,Snake,Clearwater,NA,NA
0,3D9.1C2D765A59,2011-04-10 15:34:55,2011-04-10,2011,100,3,2,H,HLB11003.B77,CLWRSF,17060305,522.224.120,NA,2011-03-21,SR_Sthd,2011,2011,2010,NA,NA,NA,NA,NA,NA,NA,Snake,Clearwater,NA,NA
0,3D9.1C2D7CACB7,2011-04-10 17:46:13,2011-04-10,2011,100,3,2,H,IPC11007.N41,SNAKE4,17060101,522.395,NA,2011-03-28,Not_listed,2011,2011,2010,NA,NA,NA,NA,NA,NA,NA,Snake,Snake,NA,NA
0,3D9.1C2C4D46D2,2011-04-10 19:54:15,2011-04-10,2011,100,3,2,H,HLB11012.B14,CLEARC,17060304,522.224.120.004,NA,2011-03-24,SR_Sthd,2011,2011,2010,NA,NA,NA,NA,NA,NA,NA,Snake,Clearwater,NA,NA
0,3D9.1C2C459278,2011-04-10 21:28:11,2011-04-10,2011,100,3,2,H,HLB11003.B77,CLWRSF,17060305,522.224.120,NA,2011-03-21,SR_Sthd,2011,2011,2010,NA,NA,NA,NA,NA,NA,NA,Snake,Clearwater,NA,NA
1,3D9.1C2C4D4433,2011-04-10 21:44:07,2011-04-10,2011,100,3,2,H,HLB11010.B10,DWORMS,17060306,522.224.065,NA,2011-03-30,SR_Sthd,2011,2011,2010,1,2012-08-07,B2A,2012-10-11,GRA,2012-10-02,other IHA 522.016,Snake,Clearwater,NA,NA
0,3D9.1C2D8A78E2,2011-04-10 23:27:58,2011-04-10,2011,100,3,2,H,HLB11004.B81,DWORMS,17060306,522.224.065,NA,2011-03-28,SR_Sthd,2011,2011,2010,NA,NA,NA,NA,NA,NA,NA,Snake,Clearwater,NA,NA
0,3D9.1C2D862970,2011-04-11 03:15:29,2011-04-11,2011,101,3,2,H,HLB11004.B81,DWORMS,17060306,522.224.065,184,2011-03-28,SR_Sthd,2011,2011,2010,NA,NA,NA,NA,NA,NA,NA,Snake,Clearwater,NA,NA
0,3D9.1C2D8A5608,2011-04-11 03:16:16,2011-04-11,2011,101,3,2,H,HLB11004.B81,DWORMS,17060306,522.224.065,NA,2011-03-28,SR_Sthd,2011,2011,2010,NA,NA,NA,NA,NA,NA,NA,Snake,Clearwater,NA,NA
