survived,tag_id,juv_datetime,juv_date,year,julian,species,run,rear_type,file_id,rel_site,rel_huc,rel_rkm,length,rel_date,esu_type,tag_year,migr_year,brood_year,salt_yrs,ad_bon_date,ad_bon_proj,ad_lgr_date,ad_lgr_proj,ad_other_date,ad_other_proj,rel_basin,rel_subbasin,trans_dam,exclude
0,3D9.1BF15EF15E,2012-02-27 20:09:58,2012-02-27,2012,58,3,2,H,DMM03128.WR,TWISPR,17020008,843.066.018,85,2003-05-08,UC_Sthd,2003,2003,NA,NA,NA,NA,NA,NA,NA,NA,UpColumbia,Methow,NA,NA
0,3D9.1C2D764BBF,2012-03-23 12:36:47,2012-03-23,2012,83,3,2,W,JTH12073.E01,UMAR,17070103,465.008,216,2012-03-14,MC_Sthd,2012,2012,NA,NA,NA,NA,NA,NA,NA,NA,BelowConf,Umatilla,NA,NA
0,3D9.1C2DB6F1A8,2012-03-26 00:49:49,2012-03-26,2012,86,3,2,W,RLW11332.GC2,WALLAR,17070102,509.050,198,2011-11-28,MC_Sthd,2011,2012,NA,NA,NA,NA,NA,NA,NA,NA,BelowConf,Walla Walla,NA,NA
0,3D9.1C2D33B01E,2012-03-28 15:52:07,2012-03-28,2012,88,3,2,W,TKN12078.TCR,TROU2C,17070307,328.140.006,192,2012-03-18,MC_Sthd,2012,2012,NA,NA,NA,NA,NA,NA,NA,NA,BelowConf,Deschutes,NA,NA
0,3D9.1C2D92E4E9,2012-04-01 16:22:31,2012-04-01,2012,92,3,2,W,OTD11092.BH2,BUCKHC,17070306,328.069.001,85,2011-04-02,MC_Sthd,2011,2011,NA,NA,NA,NA,NA,NA,NA,NA,BelowConf,Deschutes,NA,NA
0,3D9.1C2DB7A50F,2012-04-05 11:04:30,2012-04-05,2012,96,3,2,W,RLW11333.GC2,WALLAR,17070102,509.050,148,2011-11-29,MC_Sthd,2011,2012,NA,NA,NA,NA,NA,NA,NA,NA,BelowConf,Walla Walla,NA,NA
0,3D9.1C2DB6E2B0,2012-04-08 10:50:11,2012-04-08,2012,99,3,2,W,RLW12017.GC2,WALLAR,17070102,509.050,156,2012-01-17,MC_Sthd,2012,2012,NA,NA,NA,NA,NA,NA,NA,NA,BelowConf,Walla Walla,NA,NA
0,3D9.1C2D3CCAAF,2012-04-08 12:41:31,2012-04-08,2012,99,3,2,W,CRC12091.MC1,MEACHC,17070103,465.127.003,183,2012-03-31,MC_Sthd,2012,2012,NA,NA,NA,NA,NA,NA,NA,NA,BelowConf,Umatilla,NA,NA
0,3D9.1C2DEAEDA5,2012-04-09 12:19:26,2012-04-09,2012,100,3,2,H,IPC12007.N42,SNAKE4,17060101,522.395,NA,2012-03-22,Not_listed,2012,2012,2011,NA,NA,NA,NA,NA,NA,NA,Snake,Snake,NA,NA
0,3D9.1C2DEC0429,2012-04-09 16:53:14,2012-04-09,2012,100,3,2,H,IPC12007.N32,SNAKE4,17060101,522.395,NA,2012-03-22,Not_listed,2012,2012,2011,NA,NA,NA,NA,NA,NA,NA,Snake,Snake,NA,NA
0,3D9.1C2DEB1BA5,2012-04-10 09:45:49,2012-04-10,2012,101,3,2,H,IPC12007.N32,SNAKE4,17060101,522.395,NA,2012-03-22,Not_listed,2012,2012,2011,NA,NA,NA,NA,NA,NA,NA,Snake,Snake,NA,NA
0,3D9.1C2DEB7F91,2012-04-12 13:41:41,2012-04-12,2012,103,3,2,H,IPC12007.N32,SNAKE4,17060101,522.395,NA,2012-03-22,Not_listed,2012,2012,2011,NA,NA,NA,NA,NA,NA,NA,Snake,Snake,NA,NA
0,3D9.1C2DEAC547,2012-04-12 18:10:32,2012-04-12,2012,103,3,2,H,IPC12007.N12,SNAKE4,17060101,522.395,NA,2012-03-22,Not_listed,2012,2012,2011,NA,NA,NA,NA,NA,NA,NA,Snake,Snake,NA,NA
1,3D9.1C2DB6C207,2012-04-13 06:41:12,2012-04-13,2012,104,3,2,W,RLW12062.GC2,WALLAR,17070102,509.050,193,2012-03-02,MC_Sthd,2012,2012,NA,1,2013-08-07,B2A,NA,NA,2014-03-12,other NBA 509.072,BelowConf,Walla Walla,NA,NA
0,3D9.1C2DD5C362,2012-04-14 11:52:39,2012-04-14,2012,105,3,2,H,BCJ11347.T27,LSHEEF,17060102,522.308.032.005.008,NA,2012-03-27,SR_Sthd,2011,2012,2011,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1C2D49A46C,2012-04-14 19:56:47,2012-04-14,2012,105,3,2,W,CDR10313.JCT,JOHTRP,17060208,522.303.215.060.024.007,136,2010-11-09,SR_Sthd,2010,2011,NA,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
