survived,tag_id,juv_datetime,juv_date,year,julian,species,run,rear_type,file_id,rel_site,rel_huc,rel_rkm,length,rel_date,esu_type,tag_year,migr_year,brood_year,salt_yrs,ad_bon_date,ad_bon_proj,ad_lgr_date,ad_lgr_proj,ad_other_date,ad_other_proj,rel_basin,rel_subbasin,trans_dam,exclude
0,3D9.1BF100EEA4,2001-04-13 11:48:44,2001-04-13,2001,103,1,1,H,RWS01008.O4A,IMQP,17070103,465.128,145,2001-03-09,Not_listed,2001,2001,1999,NA,NA,NA,NA,NA,NA,NA,BelowConf,Umatilla,NA,NA
0,3D9.1BF0F42BF1,2001-04-20 06:07:42,2001-04-20,2001,110,1,1,H,RWS01008.M1B,IMQP,17070103,465.128,152,2001-03-09,Not_listed,2001,2001,1999,NA,NA,NA,NA,NA,NA,NA,BelowConf,Umatilla,NA,NA
0,3D9.1BF12726FF,2001-04-21 01:33:28,2001-04-21,2001,111,1,1,H,LRB01009.CA1,CARS,17070105,251.028,112,2001-04-19,Not_listed,2001,2001,1999,NA,NA,NA,NA,NA,NA,NA,BelowConf,Wind,NA,NA
0,3D9.1BF10ED981,2001-04-21 04:03:34,2001-04-21,2001,111,1,1,H,LRB01005.CA1,CARS,17070105,251.028,106,2001-04-19,Not_listed,2001,2001,1999,NA,NA,NA,NA,NA,NA,NA,BelowConf,Wind,NA,NA
0,3D9.1BF10E44C9,2001-04-21 05:35:33,2001-04-21,2001,111,1,1,H,LRB01005.CA1,CARS,17070105,251.028,111,2001-04-19,Not_listed,2001,2001,1999,NA,NA,NA,NA,NA,NA,NA,BelowConf,Wind,NA,NA
1,3D9.1BF11172AE,2001-04-21 15:31:12,2001-04-21,2001,111,1,1,H,LRB01004.CA2,CARS,17070105,251.028,110,2001-04-19,Not_listed,2001,2001,1999,2,2003-04-13,B2A,NA,NA,NA,NA,BelowConf,Wind,NA,NA
0,3D9.1BF1273A1F,2001-04-21 17:25:40,2001-04-21,2001,111,1,1,H,LRB01009.CA2,CARS,17070105,251.028,110,2001-04-19,Not_listed,2001,2001,1999,NA,NA,NA,NA,NA,NA,NA,BelowConf,Wind,NA,NA
0,3D9.1BF127BD84,2001-04-21 18:29:14,2001-04-21,2001,111,1,1,H,LRB01010.CA1,CARS,17070105,251.028,119,2001-04-19,Not_listed,2001,2001,1999,NA,NA,NA,NA,NA,NA,NA,BelowConf,Wind,NA,NA
0,3D9.1BF1274747,2001-04-21 20:03:07,2001-04-21,2001,111,1,1,H,LRB01008.CA1,CARS,17070105,251.028,105,2001-04-19,Not_listed,2001,2001,1999,NA,NA,NA,NA,NA,NA,NA,BelowConf,Wind,NA,NA
0,3D9.1BF10CDD6F,2001-04-21 20:23:10,2001-04-21,2001,111,1,1,H,LRB01003.CA1,CARS,17070105,251.028,118,2001-04-19,Not_listed,2001,2001,1999,NA,NA,NA,NA,NA,NA,NA,BelowConf,Wind,NA,NA
0,3D9.1BF10D59B2,2001-04-21 20:38:43,2001-04-21,2001,111,1,1,H,LRB01005.CA1,CARS,17070105,251.028,118,2001-04-19,Not_listed,2001,2001,1999,NA,NA,NA,NA,NA,NA,NA,BelowConf,Wind,NA,NA
0,3D9.1BF10EE259,2001-04-21 20:58:43,2001-04-21,2001,111,1,1,H,LRB01004.CA1,CARS,17070105,251.028,117,2001-04-19,Not_listed,2001,2001,1999,NA,NA,NA,NA,NA,NA,NA,BelowConf,Wind,NA,NA
0,3D9.1BF126F166,2001-04-21 21:14:04,2001-04-21,2001,111,1,1,H,LRB01009.CA1,CARS,17070105,251.028,108,2001-04-19,Not_listed,2001,2001,1999,NA,NA,NA,NA,NA,NA,NA,BelowConf,Wind,NA,NA
0,3D9.1BF1279FD4,2001-04-21 21:50:52,2001-04-21,2001,111,1,1,H,LRB01009.CA1,CARS,17070105,251.028,100,2001-04-19,Not_listed,2001,2001,1999,NA,NA,NA,NA,NA,NA,NA,BelowConf,Wind,NA,NA
0,3D9.1BF127B8B3,2001-04-21 22:28:11,2001-04-21,2001,111,1,1,H,LRB01008.CA1,CARS,17070105,251.028,106,2001-04-19,Not_listed,2001,2001,1999,NA,NA,NA,NA,NA,NA,NA,BelowConf,Wind,NA,NA
0,3D9.1BF1115B1D,2001-04-21 23:11:05,2001-04-21,2001,111,1,1,H,LRB01004.CA2,CARS,17070105,251.028,102,2001-04-19,Not_listed,2001,2001,1999,NA,NA,NA,NA,NA,NA,NA,BelowConf,Wind,NA,NA
0,3D9.1BF114AB8E,2001-04-21 23:59:05,2001-04-21,2001,111,1,1,H,LRB01004.CA2,CARS,17070105,251.028,109,2001-04-19,Not_listed,2001,2001,1999,NA,NA,NA,NA,NA,NA,NA,BelowConf,Wind,NA,NA
0,3D9.1BF11187AC,2001-04-22 00:36:28,2001-04-22,2001,112,1,1,H,LRB01004.CA2,CARS,17070105,251.028,106,2001-04-19,Not_listed,2001,2001,1999,NA,NA,NA,NA,NA,NA,NA,BelowConf,Wind,NA,NA
0,3D9.1BF10E80F2,2001-04-22 00:45:49,2001-04-22,2001,112,1,1,H,LRB01004.CA2,CARS,17070105,251.028,110,2001-04-19,Not_listed,2001,2001,1999,NA,NA,NA,NA,NA,NA,NA,BelowConf,Wind,NA,NA
0,3D9.1BF114A627,2001-04-22 00:49:24,2001-04-22,2001,112,1,1,H,LRB01004.CA2,CARS,17070105,251.028,106,2001-04-19,Not_listed,2001,2001,1999,NA,NA,NA,NA,NA,NA,NA,BelowConf,Wind,NA,NA
0,3D9.1BF127A62A,2001-04-22 00:57:06,2001-04-22,2001,112,1,1,H,LRB01009.CA1,CARS,17070105,251.028,113,2001-04-19,Not_listed,2001,2001,1999,NA,NA,NA,NA,NA,NA,NA,BelowConf,Wind,NA,NA
0,3D9.1BF1279A47,2001-04-22 01:05:33,2001-04-22,2001,112,1,1,H,LRB01009.CA1,CARS,17070105,251.028,121,2001-04-19,Not_listed,2001,2001,1999,NA,NA,NA,NA,NA,NA,NA,BelowConf,Wind,NA,NA
0,3D9.1BF10EE14F,2001-04-22 01:13:06,2001-04-22,2001,112,1,1,H,LRB01003.CA1,CARS,17070105,251.028,96,2001-04-19,Not_listed,2001,2001,1999,NA,NA,NA,NA,NA,NA,NA,BelowConf,Wind,NA,NA
0,3D9.1BF1279AC5,2001-04-22 01:16:43,2001-04-22,2001,112,1,1,H,LRB01009.CA1,CARS,17070105,251.028,119,2001-04-19,Not_listed,2001,2001,1999,NA,NA,NA,NA,NA,NA,NA,BelowConf,Wind,NA,NA
0,3D9.1BF10E4CCC,2001-04-22 01:21:10,2001-04-22,2001,112,1,1,H,LRB01004.CA2,CARS,17070105,251.028,112,2001-04-19,Not_listed,2001,2001,1999,NA,NA,NA,NA,NA,NA,NA,BelowConf,Wind,NA,NA
0,3D9.1BF12743A8,2001-04-22 01:33:19,2001-04-22,2001,112,1,1,H,LRB01010.CA1,CARS,17070105,251.028,114,2001-04-19,Not_listed,2001,2001,1999,NA,NA,NA,NA,NA,NA,NA,BelowConf,Wind,NA,NA
0,3D9.1BF127110A,2001-04-22 01:33:42,2001-04-22,2001,112,1,1,H,LRB01010.CA1,CARS,17070105,251.028,110,2001-04-19,Not_listed,2001,2001,1999,NA,NA,NA,NA,NA,NA,NA,BelowConf,Wind,NA,NA
0,3D9.1BF1267BB8,2001-04-22 02:10:08,2001-04-22,2001,112,1,1,H,LRB01008.CA1,CARS,17070105,251.028,110,2001-04-19,Not_listed,2001,2001,1999,NA,NA,NA,NA,NA,NA,NA,BelowConf,Wind,NA,NA
0,3D9.1BF126ECFF,2001-04-22 02:22:38,2001-04-22,2001,112,1,1,H,LRB01009.CA1,CARS,17070105,251.028,109,2001-04-19,Not_listed,2001,2001,1999,NA,NA,NA,NA,NA,NA,NA,BelowConf,Wind,NA,NA
0,3D9.1BF127B656,2001-04-22 02:23:08,2001-04-22,2001,112,1,1,H,LRB01008.CA1,CARS,17070105,251.028,119,2001-04-19,Not_listed,2001,2001,1999,NA,NA,NA,NA,NA,NA,NA,BelowConf,Wind,NA,NA
1,3D9.1BF126F17F,2001-04-22 02:59:14,2001-04-22,2001,112,1,1,H,LRB01008.CA1,CARS,17070105,251.028,111,2001-04-19,Not_listed,2001,2001,1999,2,2003-04-11,B2A,NA,NA,NA,NA,BelowConf,Wind,NA,NA
0,3D9.1BF127B39C,2001-04-22 03:06:11,2001-04-22,2001,112,1,1,H,LRB01008.CA1,CARS,17070105,251.028,94,2001-04-19,Not_listed,2001,2001,1999,NA,NA,NA,NA,NA,NA,NA,BelowConf,Wind,NA,NA
0,3D9.1BF126F211,2001-04-22 03:10:56,2001-04-22,2001,112,1,1,H,LRB01010.CA1,CARS,17070105,251.028,105,2001-04-19,Not_listed,2001,2001,1999,NA,NA,NA,NA,NA,NA,NA,BelowConf,Wind,NA,NA
0,3D9.1BF127A906,2001-04-22 03:30:08,2001-04-22,2001,112,1,1,H,LRB01008.CA1,CARS,17070105,251.028,107,2001-04-19,Not_listed,2001,2001,1999,NA,NA,NA,NA,NA,NA,NA,BelowConf,Wind,NA,NA
0,3D9.1BF10D5A1A,2001-04-22 04:18:05,2001-04-22,2001,112,1,1,H,LRB01004.CA1,CARS,17070105,251.028,120,2001-04-19,Not_listed,2001,2001,1999,NA,NA,NA,NA,NA,NA,NA,BelowConf,Wind,NA,NA
0,3D9.1BF10E63EB,2001-04-22 04:23:09,2001-04-22,2001,112,1,1,H,LRB01005.CA1,CARS,17070105,251.028,108,2001-04-19,Not_listed,2001,2001,1999,NA,NA,NA,NA,NA,NA,NA,BelowConf,Wind,NA,NA
0,3D9.1BF126ED1E,2001-04-22 04:47:19,2001-04-22,2001,112,1,1,H,LRB01008.CA1,CARS,17070105,251.028,107,2001-04-19,Not_listed,2001,2001,1999,NA,NA,NA,NA,NA,NA,NA,BelowConf,Wind,NA,NA
1,3D9.1BF10EDCAD,2001-04-22 04:49:05,2001-04-22,2001,112,1,1,H,LRB01003.CA1,CARS,17070105,251.028,111,2001-04-19,Not_listed,2001,2001,1999,2,2003-04-15,B2A,NA,NA,NA,NA,BelowConf,Wind,NA,NA
0,3D9.1BF10D4019,2001-04-22 04:50:28,2001-04-22,2001,112,1,1,H,LRB01005.CA1,CARS,17070105,251.028,104,2001-04-19,Not_listed,2001,2001,1999,NA,NA,NA,NA,NA,NA,NA,BelowConf,Wind,NA,NA
0,3D9.1BF126E8D0,2001-04-22 04:56:55,2001-04-22,2001,112,1,1,H,LRB01008.CA1,CARS,17070105,251.028,107,2001-04-19,Not_listed,2001,2001,1999,NA,NA,NA,NA,NA,NA,NA,BelowConf,Wind,NA,NA
0,3D9.1BF127E4D2,2001-04-22 05:22:10,2001-04-22,2001,112,1,1,H,LRB01008.CA1,CARS,17070105,251.028,117,2001-04-19,Not_listed,2001,2001,1999,NA,NA,NA,NA,NA,NA,NA,BelowConf,Wind,NA,NA
