survived,tag_id,juv_datetime,juv_date,year,julian,species,run,rear_type,file_id,rel_site,rel_huc,rel_rkm,length,rel_date,esu_type,tag_year,migr_year,brood_year,salt_yrs,ad_bon_date,ad_bon_proj,ad_lgr_date,ad_lgr_proj,ad_other_date,ad_other_proj,rel_basin,rel_subbasin,trans_dam,exclude
0,3D9.1C2D7A4301,2010-04-29 23:39:43,2010-04-29,2010,119,1,2,H,IPC10075.P12,PAHP,17060202,522.303.489.011,NA,2010-03-30,SR_Ch1,2010,2010,2008,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1BF25C4F02,2010-05-02 06:33:00,2010-05-02,2010,122,1,2,H,BGK09258.001,CHELAR,17020009,810.000,85,2010-04-29,UC_Ch23,2009,2010,2008,NA,NA,NA,NA,NA,NA,NA,UpColumbia,Columbia,NA,NA
0,3D9.1BF27ECFF0,2010-05-02 12:26:51,2010-05-02,2010,122,1,2,W,BDM09291.NT1,IMNTRP,17060102,522.308.007,80,2009-10-18,SR_Ch1,2009,2010,NA,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1C2D795CC3,2010-05-03 05:20:23,2010-05-03,2010,123,1,2,H,IPC10075.P11,PAHP,17060202,522.303.489.011,NA,2010-03-30,SR_Ch1,2010,2010,2008,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1C2D7B64BF,2010-05-03 09:23:34,2010-05-03,2010,123,1,2,W,BDM10089.NT1,IMNTRP,17060102,522.308.007,112,2010-03-30,SR_Ch1,2010,2010,NA,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1BF27EC211,2010-05-03 10:02:49,2010-05-03,2010,123,1,2,W,BDM09289.NT1,IMNTRP,17060102,522.308.007,76,2009-10-16,SR_Ch1,2009,2010,NA,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1C2C96B859,2010-05-03 10:38:19,2010-05-03,2010,123,1,2,W,JNL09287.SRT,SECESR,17060208,522.303.215.059.030,85,2009-10-14,SR_Ch1,2009,2010,NA,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1C2C2FBFCF,2010-05-03 13:31:12,2010-05-03,2010,123,1,2,W,BDM09299.NT1,IMNTRP,17060102,522.308.007,104,2009-10-26,SR_Ch1,2009,2010,NA,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1C2D7B7E74,2010-05-03 14:29:57,2010-05-03,2010,123,1,2,W,BDM10077.NT1,IMNTRP,17060102,522.308.007,105,2010-03-18,SR_Ch1,2010,2010,2008,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1C2D7B8BB5,2010-05-03 16:22:45,2010-05-03,2010,123,1,2,W,BDM10068.NT1,IMNTRP,17060102,522.308.007,97,2010-03-09,SR_Ch1,2010,2010,NA,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1BF27E819A,2010-05-03 20:36:55,2010-05-03,2010,123,1,2,W,BDM09298.NT1,IMNTRP,17060102,522.308.007,83,2009-10-24,SR_Ch1,2009,2010,NA,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1C2D001FB5,2010-05-03 21:42:09,2010-05-03,2010,123,1,2,W,CDR09245.SCT,SECTRP,17060208,522.303.215.059.007,78,2009-09-02,SR_Ch1,2009,2010,NA,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
